,Holthausen Beiraweg,Beiraweg 3A,Amsterdam,1047 HN,31 598 760 100,https://www.energypoints.nl,lead@cleantechnology.nl,Yes,Additional information: The chargers are publicly accessible 24/7. The following payment method is accepted: charging cards.,No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,Open 24/7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,
,OG Amsterdam,Australiëhavenweg 116,Amsterdam,1046BR,,,,Yes,Additional information: The chargers are publicly accessible 24/7. The following payment methodes are accepted: DKV / Maestro / Multitank / Pin / Travelcard,No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,1 Available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open 24/7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Leap24 Badhoevedorp,Schipholweg 275,Badhoevedorp,1171 PK,31 800 2600005,https://leap24.eu/,,Yes,"Additional information: The charging stations are equipped with 4-meter-long cables. The charging stations are publicly accessible 24/7. You can pay with: App, charging cards/ drop, QR-code.",No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,,,,,,1 Available,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,Open 24/7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,,
,AVIA Aalsmeer,Legmeerdijk 324,Aalsmeer,1431 GC,0224 53 18 41,https://www.aviamarees.nl,klantenservice@aviamarees.nl,Yes,Additional information: Available 24/7. Payment method: QR code + Charge card,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,Open 24/7,,,,
,Van Dijk Trucks Utrecht,Otto Hahnweg 8,Utrecht,3542 AX,31 30 240 9740,http://www.vandijktrucks.nl/,info.utrecht@vandijktrucks.nl,Yes,Additional information: The chargers are publicly open 24/7. The following payment method is accepted: charging card.,No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,Open 24/7,,,,
,TotalEnergies Bijleveld,Bijleveld A12,Harmelen,3481CV,,https://store.totalenergies.nl,,Yes,Additional information: The chargers are publicly open 24/7. The following payment method is accepted: charging cards.,No,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,,,,,Open 24/7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,,,,,,,,,
,Van Dijk Trucks Woerden,Rosmolenlaan 5,Woerden,3447 GL,,http://www.vandijktrucks.nl/,jan.bongaerts@vandijktrucks.nl,Yes,"Additional information: please be aware it is only publicly accessible on 'Mon – Thu: 07:50 – 21:00, Fri: 07:50 – 17:30, Sat: 07:50 – 12:00’. The following payment method is accepted: charging card.",No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,Monday,08:00 - 21:00,Monday,08:00 - 21:00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tuesday,08:00 - 21:00,Tuesday,08:00 - 21:00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wednesday,08:00 - 21:00,Wednesday,08:00 - 21:00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thursday,08:00 - 21:00,Thursday,08:00 - 21:00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Friday,08:00 - 17:30,Friday,08:00 - 17:30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saturday,08:00 - 12:00,Saturday,08:00 - 12:00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunday,Closed,Sunday,Closed
,De Bruyn Transport,Populierenweg 49,Oudewater,3421TX,31 348 562 004,http://www.debruyntransport.nl/,info@gdebruyn.nl,Yes,"Additional information: The location is fenced, has CCTV, WiFi, Parking, Acceptance of running refrigerated trailers, and able to park and charge overnight. Payment option is all chargepasses. Plugtype is CCS2.",No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,,,,,,,,,,Monday,06:00 - 18:00,Monday,06:00 - 18:00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tuesday,06:00 - 18:00,Tuesday,06:00 - 18:00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wednesday,06:00 - 18:00,Wednesday,06:00 - 18:00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thursday,06:00 - 18:00,Thursday,06:00 - 18:00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Friday,06:00 - 18:00,Friday,06:00 - 18:00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saturday,06:00 - 18:00,Saturday,06:00 - 18:00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunday,06:00 - 18:00,Sunday,06:00 - 18:00
,Snellaadplein Trucks Bergambacht,Nijverheidsstraat 21,Bergambacht,2861 GX,31 182 351 617,https://www.destelling.nl,info@destelling.nl,Yes,,No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,Open 24/7,,,,
,TotalEnergies Papendrecht - Noordhoek,Burgemeester Keijzerweg 2,Papendrecht,3352 AR,31 78 615 8499,https://totalenergies.nl/,info@totalenergies.com,Yes,"Additional information: please be aware it is only publicly accessible on 'Mon – Fri: 06:00 – 21:00, Sat: 08:00 – 21:00, Sun: 09:00 – 21:00’. The following payment method is accepted: charging cards.",No,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,,,,,,Monday,06:00 - 22:00,Monday,06:00 - 22:00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tuesday,06:00 - 22:00,Tuesday,06:00 - 22:00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wednesday,06:00 - 22:00,Wednesday,06:00 - 22:00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thursday,06:00 - 22:00,Thursday,06:00 - 22:00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Friday,06:00 - 22:00,Friday,06:00 - 22:00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saturday,08:00 - 21:00,Saturday,08:00 - 21:00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunday,09:00 - 21:00,Sunday,09:00 - 21:00
,DCB Energy HUB Dordrecht,Rijksstraatweg 124,Dordrecht,3316EJ,31 181 692 111,https://dcbenergy.nl/,info@dcbenergy.nl,Yes,Additional information: The chargers are publicly accessible 24/7. You can pay with every payment method.,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,Open 24/7,,,,
,DCB Energy HUB Roosendaal,Aanwas 37,Roosendaal,4704 SC,31 181 692 111,https://www.dcbenergy.nl/dcb-energy,,Yes,Additional information: the charger is publicly accessible 24/7. You can pay with every payment method.,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,Open 24/7,,,,
,AVIA Rilland,Poort 24,Rilland,4411PA,31 113 551 500,https://avia.nl,,Yes,Additional information: The chargers are publicly accessible 24/7. The following payment method is accepted: charging card.,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,,,,Open 24/7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,,,,,,,,
,AVIA Yerseke,Kreeft 1,Yerseke,4401NZ,31 113 551 500,https://avia.nl,,Yes,Additional information: The chargers are publicly accessible 24/7. The following payment method is accepted: charging card.,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,,,,,,,,,1 Available,,,,,,,,,,,,,,,,,,,,,,,,,,,Open 24/7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AVIA Arnemuiden,"Rijksweg E312 ZZ, A58",Nieuw-en Sint Joosland,4339NA,31 113 551 500,https://avia.nl,,Yes,Additional information: The chargers are publicly accessible 24/7. The following payment method is accepted: charging card.,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,,,,,Open 24/7,,,,
,Leap24 Vlissingen,Energieweg 1,Vlissingen,4382NV,31 800 2600005,https://leap24.eu/,,Yes,"Additional information: The charging stations are equipped with 4-meter-long cables. The charging stations are publicly accessible 24/7. You can pay with: App, charging cards/ drop, QR-code.",No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open 24/7,,,,
,Groen Goud Biervliet B.V.,Middenweg 13A,Biervliet,4521PG,316 513 608 31,https://www.groengoudbiervliet.nl/,info@groengoudbiervliet.nl,Yes,"Additional information: The chargers are publicly accessible 24/7, plugtype is CCS2. The following payment methods are accepted: RFID-card (480kw chargers) & charging cards. (Note; Sunday the gate is closed but can be opened by a button at the gate). You can use the following facilities; self-cleaning toilet (24/7) / Kiosk (6am-11pm) / Service desk (8am-6pm) after opening hours someone can be reached in case of assistance or emergency / when using 180kW, detach trailer before charging!",Yes,No,No,No,Yes,No,Yes,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,,1 Available,,Open 24/7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,,,,,,,,
,TotalEnergies Leiderdorp Aurora,Aurora,Leiderdorp,2353ZW,31 71 501 3862,https://www.circlek.nl/vind-een-tankstation,,Yes,Additional information: The chargers are publicly open 24/7. The following payment method is accepted: charging cards.,No,Yes ,Yes,No,Yes,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,,,,,Open 24/7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,,,,,,,,,
,NXT 50five Beiraweg,Beiraweg 3,Amsterdam,1047 HN,,,,Yes,,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,Open 24/7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,
,Leap24 Schagen,De Lus 9H,Schagen,1742 PH,31 800 2600005,https://leap24.eu/,,Yes,"Additional information: The charging stations are equipped with 4-meter-long cables. The charging stations are publicly accessible 24/7. You can pay with: App, charging cards/ drop, QR-code.",No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,,,,,,Open 24/7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,,,,,,,,,,
,Total Hippolytushoef,Molenakker 2,Hippolytushoef,1777 HS,,,,Yes,Additional information: the chargers are publicly accessible 24/7. The following payment method is accepted: charging cards.,No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,Open 24/7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,,
,Aral pulse Ladestation Horb am Neckar,Bildechinger Steige 64,Horb am Neckar,72160,49 800 1353511,https://www.aral.de,,Yes,Additional information: Available 24/7. Payment method: App/Charging card/credit card. Facilities: REWE To Go,No,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,Open 24/7,,,,
,Aral pulse Ladestation Schierling,Dieselstraße 16,Schierling,84069,49 800 1353511,https://www.aral.de,,Yes,Additional information: Available 24/7. Payment method: App/Charging card/credit card. Facilities: REWE To Go,No,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,Open 24/7,,,,
,Aral pulse Ladestation Wang,Gewerbepark Spörerau 1,Wang,85368,49 800 1353511,https://www.aral.de,,Yes,"Additional information: Available 24/7. Payment method: App/Charging card/credit card. Facilities: PetitBistro, Truck Parking.",No,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,Open 24/7,,,,
,Aral pulse Ladestation Röttenbach,Zeppelinstraße 2,Röttenbach,91187,49 800 1353511,https://www.aral.de,,Yes,"Additional information: Available 24/7. Payment method: App/Charging card/credit card. Facilities: Aral Store, Truck Parking, Shower",No,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,Open 24/7,,,,
,Aral pulse Ladestation Kammerstein,An der Autobahn 1,Kammerstein,91126,49 800 1353511,https://www.aral.de,,Yes,"Additional information: Available 24/7. Payment method: App/Charging card/credit card. Facilities: REWE To Go, Truck Parking, Shower",No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,Open 24/7,,,,
,Aral pulse Ladestation Herrieden,Am Eichelberg 2,Herrieden,91567,49 800 1353511,https://www.aral.de,,Yes,"Additional information: Available 24/7. Payment method: App/Charging card/credit card. Facilities: REWE To Go, Truck Parking, Shower",No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,Open 24/7,,,,
,Aral pulse Ladestation Steinsfeld,Baukreativstraße 7,Steinsfeld,91628,49 800 1353511,https://www.aral.de,,Yes,"Additional information: Available 24/7. Payment method: App/Charging card/credit card. Facilities: REWE To Go, Truck Parking, Shower",No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,Open 24/7,,,,
,Aral pulse Ladestation Neudrossenfeld,An der Autobahn 1,Neudrossenfeld,95512,49 800 1353511,https://www.aral.de,,Yes,"Additional information: Available 24/7. Payment method: App/Charging card/credit card. Facilities: Aral Store, Truck Parking, Shower",No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,Open 24/7,,,,
,Milence Charging Hub Hermsdorfer Kreuz,Am Rüdersdorfer Wege,Kraftsdorf,7586,49 30 2179905,https://milence.com,lavinia.baitoiu@milence.com,Yes,"Additional information: Please Note that one charging station has two outlets one for each parking bay. The chargers are publicly open 24/7. Allowed payment methods: Milence Official App, eMSP card or app. The location is fenced, shower & toilet (24h), dining, parking area. Overnight park & Charge (9h+) is possible. Milence hub does Not offer access to passenger cars.",No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,Open 24/7,,,,
,Milence Charging Hub Vockerode,An der A9 1,Oranienbaum-Wörlitz Ortsteil Vockerode,6785,49 30 2179905,https://milence.com,marketing@milence.com,Yes,"Additional information: Please Note that one charging station has two outlets one for each parking bay. The chargers are publicly open 24/7. Allowed payment methods: Milence Official App, eMSP card or app. The location is fenced, shower & toilet (24h), dining, parking area. Overnight park & Charge (9h+) is possible. Milence hub does Not offer access to passenger cars.",No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,Open 24/7,,,,
,E.ON Drive Infrastructure - Berlin Wildau,Gewerbepark Wildau,Wildau,15745,,https://www.edri.com,partners.de@edri.com,Yes,Additional information: Available 24/7. Payment method: App/RFID/Credit card. IMPORTANT! Site parking 3x25m. Plug type: CCS2. No facilities present.,No,Yes,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,Open 24/7,,,,
,Aral pulse Ladestation Hoppegarten,Altlandsberger Chaussee 27,Hoppegarten,15366,49 800 1353511,https://www.aral.de,,Yes,"Additional information: Available 24/7. Payment method: App/Charging card/credit card. Facilities: PetitBistro, Truck parking",No,Yes,Yes,No,No,No,No,Yes,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,Open 24/7,,,,
,Aral pulse Ladestation Rüsselsheim,Mainzer Straße 95,Rüsselsheim,65428,49 800 1353511,https://www.aral.de,,Yes,Additional information: Available 24/7. Payment method: App/Charging card/credit card. Facilities: REWE To Go + Truck parking,No,Yes,Yes,No,No,No,No,Yes,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,Open 24/7,,,,
,Aral pulse Ladestation Bad Honnef,Gewerbegebiet Am Dachsberg 8,Bad Honnef,53604,49 800 1353511,https://www.aral.de,,Yes,Additional information: Available 24/7. Payment method: App/Charging card/credit card. Facilities: REWE To Go + Truck parking,No,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,Open 24/7,,,,
,Aral pulse Ladestation Düsseldorf,Münchener Straße 300,Düsseldorf,40589,49 800 1353511,https://www.aral.de,,Yes,Additional information: Available 24/7. Payment method: App/Charging card/credit card. Facilities: REWE To Go,No,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,Open 24/7,,,,
,Ladestart,Holterkamp 7,Ratingen,40880,49 2102 4412050,https://www.ladestart.de/,info@ladestart.de,Yes,"Additional information: The chargers are publicly accessible 24/7. Wifi, snack machine and outside seating is available. The following payment methods are accepted: Adhoc with QR and Roaming",No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,,,,,,,Open 24/7,,,,
,Aral pulse Ladestation Dortmund,Schäferstrasse 51,Dortmund,44147,49 800 1353511,https://www.aral.de,,Yes,"Additional information: The chargers are publicly accessible 24/7. Wifi, snack machine and outside seating is available. The following payment methods are accepted: Adhoc with QR and Roaming",No,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,Open 24/7,,,,
,Aral pulse Ladestation Dummerstorf,Manfred-Roth-Straße 3,Dummerstorf,18196,49 800 1353511,https://www.aral.de,,Yes,"Additional information: 24/7 available. Payment method: App, charging card, credit card. Facilities present: PetitBistro, Truck Parking, Shower.",No,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,Open 24/7,,,,
,E.ON Drive Infrastructure - Hamburg Port,Altenwerder,Hamburg,21129,,https://www.edri.com,,Yes,"Additional information: the chargers are publicly accessible 24/7. The following payment methodes are accepted: app, RFID & creditcard.",No,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,Open 24/7,,,,
,Shell Hamburg,Georgswerder Bogen 12,Hamburg,21109,49 40 75065200,https://find.shell.com,kyle.mason@shell.com,Yes,Additional information: The chargers are publicly open 24/7,No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,Open 24/7,,,,
,Aral pulse Ladestation Hamburg,Amandus-Stubbe-Straße 6,Hamburg,22113,49 800 1353511,https://www.aral.de,,Yes,"Additional information: Available 24/7. Payment method: App/Charging card/credit card. Facilities: PetitBistro, Truck parking",No,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,Open 24/7,,,,
,Aral pulse Ladestation Tornesch,Lise-Meitner-Allee 3,Tornesch,25436,,https://www.aral.de,,Yes,"Additional information: Available 24/7. Payment method: App/Charging card/credit card. Facilities: PetitBistro, Truck parking, Truck wash, shower.",No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,Open 24/7,,,,
,"Leap24 Charging Station, Westerstede",An d. Autobahn 14,Westerstede,26655,49 800 1353511,https://www.aral.de,,Yes,"Additional information: The charging stations are equipped with 4-meter-long cables. The charging stations are publicly accessible 24/7. You can pay with: App, charging cards/ drop, QR-code.",No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,Open 24/7,,,,
,Stark Energy - Viernheim,Heidelberger Str. 1,Viernheim,68519,49 69 247423230,https://www.stark-energy.de/,,Yes,"Additional information: Plug type CCS-Combo. Payment method: Creditcard/RFID/App. McDonalds, other Restaurants, and Shopping Mall closeby. On site lightning, is present.",No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,Open 24/7,,,,
,Aral pulse Ladestation Mannheim,Frankenthaler Straße 86,Mannheim,68307,49 800 1353511,https://www.aral.de,,Yes,Additional information: Available 24/7. Payment method: App/Charging card/credit card. Facilities: REWE To Go,No,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,Open 24/7,,,,
,Aral pulse Ladestation Bensheim,Ampèrestraße 1,Bensheim,64625,49 800 1353511,https://www.aral.de,,Yes,"Additional information: Available 24/7. Payment method: App/Charging card/credit card. Facilities present: REWE To Go, Truck Parking",No,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,Open 24/7,,,,
,Aral pulse Ladestation Worms,Mainzer Straße 140,Worms,67547,49 800 1353511,https://www.aral.de,,Yes,"Additional information: Available 24/7. Payment method: App/Charging card/credit card. Facilities: PetitBistro, Truck Parking.",No,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,Open 24/7,,,,
,GOFAST Quinto,Area di Servizio San Gottardo Sud A2,piotta,6776,41 91 873 66 40,,,Yes,Additional Information: Shop available.,No,No,No,No,Yes,No,Yes,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,Open 24/7,,,,
,GOFAST Oftringen,Autobahn-Rastplatz Oftringen Ost,Oftringen,4665,41 800 463 111,http://www.gofast.swiss/,,Yes,Additional Information: Nature park is available.,No,No,No,No,Yes,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,Open 24/7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,,
,GOFAST Grand-Chavalard,Autobahnrastplatz Sion-Lausanne,Martigny,1920,41 800 463 111,http://www.gofast.swiss/,,Yes,Additional Information: Nature park is available.,No,No,No,No,Yes,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,Open 24/7,,,,
,Laadpunt Ghesquière,Roeselaarsestraat 40A,Ardooie,8850,32 471 53 73 53,https://laadpunt-ghesquiere.be/,info@laadpunt-ghesquiere.be,Yes,"Additional information: the chargers are publicly accessible 24/7. The following payment methods are accepted: Charge card + credit cards. There is a food vending machines with drinks, sweets, prepared dishes, fruit and bread.",No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,Open 24/7,,,,
,Nebim,Pluim 3,Zwevegem,8550,32 56 73 60 60,https://nebim.eu/,info@nebim.eu,Yes,Additional information: the chargers are publicly accessible 24/7. The following payment method is accepted: charging card. During opening hours there is free coffee and toilet usage.,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,,,,,,,,,,Open 24/7,,,,
,Transport Theo Van de Velde,Gustaaf Van Der Steenstraat 92,Lennik,1750,32 2 532 13 32,https://www.vandeveldetransport.be/,info@vandeveldetransport.be,Yes,Charging location is located near N8 and N28. Payment on-site. All cards are accepted Chargers are publicly accessible 24/7.,No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,Open 24/7,,,,
,LAADPLEIN Valore Stadsheide,Stadsheide 41,Hasselt,3500,32 11 210 012,https://valore.be/,mivaz@valore.be,Yes,Additional information: the chargers are publicly accessible 24/7. The following payment methods are accepted: charge pass and QR-code.,No,Yes,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,Open 24/7,,,,
,E-load,Europark 1029,Houthalen,3530,32 9 312 30 01,https://www.e-load.be/,info@e-load.be,Yes,"Additional information: The charging stations are publicly accessible 24/7. The following payment methods are accepted: charging cards. This site is accessible with truck and trailer, but it will block other charging spots.",No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,,,Open 24/7,,,,
,Eco Energy Super Charge,roue de Henri-Chapelle 16,Battice,4651,31 20 763 0620,https://road.io,,Yes,Additional information: The chargers are publicly open 24/7. The following payment methods are accepted: E-flux and crédit cards and débit cards.,No,No,No,No,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,,,,,Open 24/7,,,,
,EMPARK,Seredská 247,Trnava,17 05,421 915 720 331,https://www.empark.sk/,info@empark.sk,Yes,"Additional information: The chargers are publicly accessible 24/7. The following payment methods are accepted: EMSP RFID/VISA/MASTERCARD/DKV. The maximum length of truck and trailer is 20 meters. The location is Secure truck PARKING, all FUELS, truck and bus WASH, truck SERVICE, BISTRO.",No,No,No,No,No,No,Yes,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Available,,,,Open 24/7,,,,
